age,education-num,marital-status,occupation,sex,capital-gain,native-country
40,9,2,2,1,0,38
31,10,4,3,0,0,38
47,9,2,1,0,0,21
52,12,2,12,1,0,38
20,10,4,11,1,0,38
39,14,2,9,1,0,38
52,9,0,0,0,0,38
37,9,0,10,0,0,38
39,13,2,9,1,0,38
47,9,2,0,1,3942,38
48,14,2,3,1,0,38
36,13,0,9,1,14084,38
44,16,2,9,1,0,38
38,13,2,3,1,0,38
19,9,4,0,0,0,38
58,13,2,3,1,0,38
47,16,0,9,1,0,9
28,9,2,3,1,0,38
57,9,0,0,0,0,38
47,9,2,6,1,0,4
41,13,2,11,1,0,38
30,12,2,3,0,0,36
32,10,4,6,0,0,14
39,6,2,2,1,0,38
44,13,2,2,1,15024,38
54,4,2,6,1,0,38
34,13,4,3,0,0,29
43,9,0,3,0,0,38
27,11,4,0,1,0,38
20,10,4,11,1,0,38
40,13,2,11,1,0,38
20,10,4,0,1,0,38
40,9,4,2,1,0,38
43,10,2,10,1,0,38
49,11,2,2,1,0,38
19,10,4,7,1,0,38
42,10,0,11,1,0,38
51,9,2,2,1,0,38
55,9,2,11,1,0,38
42,13,2,2,1,3103,38
25,13,4,5,1,0,38
52,9,2,3,1,15024,38
39,13,2,3,1,0,38
36,9,2,4,1,5178,38
27,9,2,2,1,0,38
37,14,4,3,1,0,38
41,10,2,2,1,7298,38
19,9,4,7,1,0,38
36,9,4,0,1,0,38
36,13,2,2,1,0,38
39,13,2,3,1,15024,38
61,9,2,7,1,0,38
54,9,2,6,1,0,8
35,9,2,5,1,0,38
27,8,4,6,1,0,38
39,10,2,2,1,0,38
33,13,2,9,0,15024,38
32,14,2,3,1,0,38
30,11,2,11,1,0,38
75,16,4,0,1,0,38
23,13,2,9,0,0,38
35,10,2,3,1,0,38
34,13,2,3,1,7688,38
19,10,4,3,0,0,38
46,14,2,3,1,0,38
57,14,2,9,1,0,38
20,9,4,5,1,0,38
51,9,2,11,1,0,38
25,13,4,2,1,0,25
42,7,2,13,1,0,38
32,13,2,10,1,0,38
55,9,2,3,1,0,38
22,9,4,7,0,0,38
55,9,2,7,1,0,38
26,13,2,3,0,0,38
56,9,2,13,1,0,38
40,11,0,13,1,0,38
29,10,4,7,0,0,38
36,9,2,6,1,0,38
30,14,2,10,1,0,25
53,13,0,0,0,0,38
50,16,4,3,0,0,38
28,13,2,7,1,0,38
40,9,4,6,0,0,38
52,9,2,10,1,0,38
53,9,2,0,1,0,38
34,9,2,2,1,0,38
33,9,2,11,1,0,38
26,9,2,11,1,0,38
35,9,2,3,1,0,38
47,9,2,2,1,0,38
34,12,2,0,0,0,38
63,8,6,11,0,0,38
62,9,6,0,0,0,38
59,10,2,2,1,0,38
69,9,0,0,0,2964,38
34,10,2,2,1,0,38
17,7,4,0,1,0,38
29,9,4,6,1,0,6
39,9,0,0,1,0,38
49,10,2,6,1,0,38
53,9,0,11,0,0,25
45,10,2,13,1,7298,38
59,9,2,7,1,0,38
58,9,2,2,1,0,38
44,9,2,11,0,0,38
26,9,2,9,1,0,38
42,13,2,9,0,0,38
47,13,2,11,1,0,38
30,10,0,0,0,0,38
64,10,6,11,0,0,38
30,13,2,11,1,0,38
38,13,2,9,1,0,38
40,13,5,11,1,0,38
26,10,0,0,0,0,38
36,10,2,3,1,0,38
29,13,2,9,0,0,38
47,10,4,0,1,0,38
32,14,4,9,1,0,38
59,9,2,6,1,0,38
41,14,2,3,1,0,38
41,10,2,0,0,0,38
44,9,2,2,1,0,38
46,12,0,9,0,4934,38
42,12,4,0,0,0,38
52,14,2,9,1,0,38
43,13,2,9,0,15024,38
36,9,0,0,0,0,38
19,6,4,6,0,0,38
23,9,2,5,1,0,38
36,13,2,9,1,7688,38
34,9,0,10,1,0,38
30,13,4,9,1,0,38
36,9,0,3,0,0,38
43,13,2,3,1,0,38
50,9,2,2,1,0,38
43,7,2,5,1,0,38
30,10,2,0,1,0,38
37,9,2,12,1,0,38
52,13,2,9,1,7688,38
42,11,2,9,1,0,38
31,9,2,0,0,0,38
55,9,0,11,0,0,38
52,9,0,2,1,0,38
56,13,0,3,1,0,38
27,16,4,9,1,0,38
51,9,2,2,1,7298,38
43,14,2,9,1,7688,38
41,13,4,0,1,0,38
55,9,6,11,1,0,38
42,9,4,7,1,0,38
44,10,2,3,1,3411,38
62,13,2,3,1,0,38
40,12,2,9,1,0,38
22,7,3,2,1,0,38
36,13,2,12,1,0,38
54,13,2,11,1,0,38
40,12,2,7,1,0,38
35,9,4,6,1,0,38
35,12,2,10,1,0,38
33,9,4,5,1,0,38
30,7,2,5,1,0,38
43,10,2,3,1,0,38
28,9,4,2,1,0,38
23,13,4,11,0,0,38
30,9,4,2,1,0,38
61,9,2,0,1,0,38
56,7,2,13,1,0,38
38,13,2,0,1,0,38
47,10,2,2,1,0,38
52,10,2,3,1,0,38
43,13,2,2,1,0,38
58,9,2,3,1,0,38
39,14,2,9,1,7688,38
33,14,2,9,1,0,38
45,9,2,11,1,0,38
31,13,2,2,1,0,38
29,10,4,7,0,0,38
46,13,2,3,1,0,38
26,13,2,12,1,0,38
47,9,2,5,1,0,38
59,12,2,4,1,0,38
47,14,2,9,0,7688,38
38,9,2,2,1,0,38
39,9,0,3,0,0,38
50,13,2,9,1,15024,38
23,9,4,2,1,0,38
47,11,2,2,1,7688,38
32,13,2,2,1,7688,38
19,10,4,5,1,0,38
40,10,2,6,1,0,38
26,9,4,6,1,0,38
37,14,4,9,0,0,38
50,10,0,0,0,0,38
31,10,4,11,1,0,38
40,8,2,9,1,0,4
43,9,2,2,1,5178,38
50,13,2,3,1,0,38
50,5,2,2,1,2885,38
65,15,2,9,0,7789,38
42,14,2,9,1,0,38
59,9,2,2,1,0,38
35,9,2,2,1,0,38
48,8,5,0,0,0,38
29,13,4,9,1,0,38
43,13,4,11,1,0,38
48,9,2,2,1,0,21
28,7,2,4,1,0,38
59,3,0,6,0,0,38
39,9,0,6,0,0,38
34,9,5,7,1,0,38
42,9,2,4,1,0,38
37,9,2,2,1,0,38
49,9,2,3,1,0,38
28,13,2,9,0,0,38
66,14,6,9,0,0,38
44,9,2,13,1,0,38
41,10,2,2,1,0,38
51,13,2,1,1,7298,38
48,14,2,11,1,0,38
25,10,4,7,0,0,38
24,11,4,12,0,0,38
36,10,0,0,0,0,38
69,9,6,0,0,1848,38
43,9,2,11,1,0,38
45,14,2,3,1,15024,38
22,9,4,2,1,0,38
45,9,2,2,1,0,38
40,9,3,7,0,0,38
30,12,4,9,0,0,38
57,13,0,0,0,14084,38
42,10,2,12,1,7688,38
35,13,2,3,0,0,38
42,9,0,5,0,0,38
18,6,4,0,1,0,38
50,13,2,11,1,0,38
17,7,4,0,0,0,38
54,14,2,9,1,0,38
51,9,2,2,1,7298,38
21,9,4,11,1,0,38
37,14,4,9,0,0,38
27,9,4,7,0,0,38
19,9,4,7,0,0,38
53,4,5,0,1,0,38
36,9,4,2,1,0,38
47,14,5,12,1,27828,38
46,10,0,0,0,0,38
44,13,2,3,1,0,38
32,3,2,5,0,0,24
37,9,2,2,1,0,38
39,9,2,6,1,0,38
61,4,2,13,1,0,38
59,9,2,3,0,0,38
53,10,2,4,1,99999,22
35,9,2,2,1,0,38
45,13,2,3,1,0,38
59,13,4,0,1,0,38
45,9,2,5,1,7298,38
54,10,2,11,1,0,38
64,14,2,3,1,0,38
29,9,0,0,1,0,38
29,10,0,0,0,0,38
33,7,2,7,1,0,38
28,12,2,10,1,0,16
55,9,2,4,1,0,38
68,16,0,9,0,0,4
34,13,2,11,1,15024,38
41,13,2,9,1,0,38
28,9,0,2,1,0,38
38,13,2,9,0,7688,38
60,15,2,9,1,0,38
27,13,2,0,1,0,38
43,9,2,3,1,0,38
23,10,4,7,0,0,38
57,9,4,0,0,0,38
39,7,0,0,0,0,38
22,9,4,0,1,0,38
33,14,2,9,1,15024,38
48,10,0,3,0,0,38
53,9,5,2,1,0,38
28,10,4,2,1,0,38
51,10,2,9,0,0,38
49,4,2,6,1,0,38
51,9,2,13,1,0,38
23,10,4,7,0,0,38
30,11,4,9,1,0,38
22,9,4,2,1,0,38
29,9,2,4,1,0,38
28,10,4,7,1,0,38
44,10,0,7,1,0,38
32,9,2,13,1,0,38
57,10,2,11,1,0,38
52,10,0,0,1,0,38
41,9,2,3,1,0,38
45,9,2,6,1,0,38
61,10,2,11,1,0,38
42,9,2,2,1,0,38
36,10,2,2,1,0,38
34,9,2,2,1,0,38
33,14,2,9,1,15024,38
36,13,4,9,0,0,38
31,9,2,0,0,0,38
61,5,4,6,0,0,38
41,10,2,2,1,0,38
44,13,2,11,1,7688,38
41,13,2,9,1,0,38
30,9,4,0,0,0,38
45,9,6,6,1,0,3
49,10,2,9,1,0,10
51,9,0,2,1,0,38
66,6,0,7,0,0,38
58,9,2,3,0,7688,38
30,10,4,7,0,0,38
45,8,2,7,1,7688,38
25,9,2,10,1,0,38
33,11,2,2,1,0,20
21,9,4,5,0,0,38
30,12,0,0,0,0,38
35,8,4,7,0,0,37
57,14,2,3,1,0,38
44,9,2,6,1,0,38
51,12,2,3,1,0,38
30,13,2,11,1,0,38
34,9,2,7,0,0,38
25,9,4,11,1,0,38
35,9,2,6,1,0,38
25,10,2,13,1,0,38
22,8,2,13,1,0,38
24,9,4,7,1,0,38
45,5,2,6,0,0,38
55,6,2,2,1,0,38
22,10,4,0,1,0,38
27,9,2,9,0,0,38
33,13,4,9,0,0,38
40,10,5,0,0,0,38
45,9,2,2,1,0,25
46,15,2,9,1,15024,38
42,9,2,5,1,0,38
54,9,2,2,1,0,38
25,10,4,7,1,2597,38
31,12,2,0,0,0,38
25,9,4,6,1,0,38
24,6,2,5,1,0,38
22,11,2,6,1,0,38
35,10,4,0,0,0,38
40,11,2,2,1,0,38
50,7,0,7,0,0,38
32,13,2,9,1,99999,38
52,9,0,13,1,0,38
54,9,2,7,1,0,38
43,16,5,9,0,0,38
59,9,2,3,1,0,38
25,6,4,6,1,0,5
18,9,3,7,1,0,22
53,13,2,9,0,0,38
36,9,4,13,1,0,38
38,13,2,9,1,4064,38
30,12,4,9,0,0,38
28,5,4,2,1,0,7
22,9,4,5,1,0,31
45,13,2,3,1,0,38
44,13,2,2,1,0,38
38,9,2,2,1,0,38
62,9,2,0,1,0,38
20,9,4,7,0,0,38
24,13,4,3,1,0,38
46,9,4,0,1,0,38
32,13,1,9,1,0,38
69,6,3,4,1,3273,38
40,13,2,0,1,3103,28
26,13,4,9,0,0,38
40,14,4,3,0,0,38
64,11,2,3,1,0,38
31,9,2,2,1,0,38
25,14,4,9,0,4650,38
31,10,2,2,1,0,38
48,9,2,2,1,0,38
51,13,2,3,1,0,9
46,9,2,6,1,0,38
28,14,2,9,0,7298,38
36,15,2,9,1,0,38
49,9,2,3,1,0,38
32,2,4,4,1,0,25
53,9,0,11,0,8614,4
55,9,2,0,0,0,38
35,13,2,9,1,0,38
50,14,2,3,1,7298,33
30,10,3,2,1,0,38
32,13,0,2,1,0,38
41,16,0,10,0,0,38
25,12,2,3,1,0,38
26,10,4,0,1,0,29
43,6,2,6,1,0,38
25,9,4,2,1,0,38
30,13,2,9,1,0,18
20,10,4,7,1,0,38
34,10,2,2,1,0,38
33,6,4,5,1,0,38
57,2,2,5,1,0,21
44,9,2,2,0,0,38
61,9,2,13,1,0,38
42,11,6,9,0,0,38
39,10,4,0,0,2202,38
54,13,2,3,1,0,38
34,10,1,0,0,0,38
27,9,4,10,1,0,38
33,5,2,13,1,0,25
32,12,0,0,0,0,38
46,13,0,9,1,0,38
23,10,4,7,0,0,38
47,9,2,11,1,0,38
26,9,4,11,1,0,38
39,9,2,11,1,0,38
51,16,2,9,0,0,38
38,5,3,5,1,0,25
27,12,4,2,1,0,38
27,10,4,0,0,0,22
55,10,2,2,1,0,38
73,6,6,11,0,0,1
55,9,2,2,1,0,38
26,9,4,0,1,0,25
56,8,6,7,0,0,38
50,11,2,7,1,0,38
56,13,2,11,1,0,38
40,13,2,11,1,0,38
26,9,2,13,1,0,38
41,9,0,13,1,7443,38
33,10,4,11,0,0,38
64,9,2,0,0,0,38
49,14,0,10,0,4787,38
51,6,2,3,1,0,38
40,15,2,9,1,0,38
48,10,4,7,1,0,38
45,13,0,3,0,0,38
30,10,4,9,1,3325,38
50,9,2,13,1,0,38
26,9,2,2,1,0,38
52,9,0,0,0,0,38
55,3,6,6,0,0,38
31,10,2,6,1,0,38
47,13,2,3,1,0,38
56,10,0,3,0,0,38
39,13,0,12,0,0,38
44,13,0,12,1,0,38
28,10,4,0,0,0,38
49,9,2,2,1,0,38
27,13,4,9,1,0,38
62,16,2,9,1,15024,38
30,9,2,7,1,0,38
52,9,2,2,1,0,38
47,14,2,9,1,0,38
29,9,2,5,1,0,38
25,13,2,0,0,0,38
33,9,2,2,1,0,38
41,9,2,3,1,0,38
35,9,2,2,1,0,38
45,10,0,11,0,0,38
30,9,2,12,1,0,38
51,13,2,11,1,0,38
28,9,4,5,1,0,38
33,14,2,9,0,0,38
45,15,2,9,1,15024,38
27,13,4,9,0,0,38
37,5,2,6,1,0,38
45,10,2,2,1,15024,38
21,9,4,0,0,0,38
25,9,2,6,1,0,38
33,13,2,11,1,0,38
49,13,2,3,1,7298,38
51,9,2,2,1,15024,38
21,10,4,11,1,0,38
45,10,2,5,1,0,38
40,13,2,11,1,0,38
50,10,0,2,0,0,38
31,6,4,0,0,0,38
37,6,0,7,0,0,38
23,13,2,0,0,0,38
35,10,4,3,0,13550,38
45,14,0,9,0,1506,38
22,9,0,11,0,0,38
51,13,0,3,1,0,38
37,12,2,11,1,0,38
45,10,2,11,1,0,38
45,10,2,9,0,0,38
42,13,2,3,1,4386,38
58,9,2,11,1,0,38
53,13,2,2,1,0,38
49,10,0,0,1,0,38
31,10,2,11,1,0,38
32,5,2,2,1,0,38
38,13,2,9,0,7688,38
37,9,0,9,0,0,38
38,13,2,11,1,0,38
30,6,4,6,1,0,39
22,9,4,5,1,0,38
22,9,4,7,1,0,11
36,15,4,9,1,0,18
71,5,2,3,0,0,38
33,13,2,3,1,0,38
60,13,2,3,1,0,38
33,10,2,10,1,0,38
39,9,2,3,0,0,31
44,12,0,9,0,0,38
30,10,2,11,1,0,38
23,9,3,10,0,99999,38
26,10,2,0,1,0,38
64,5,2,3,1,0,38
41,13,2,9,1,0,38
42,14,4,3,1,0,38
31,10,2,3,1,0,38
52,13,2,3,1,0,38
58,9,2,0,1,0,38
29,13,2,11,1,0,38
61,9,2,3,1,0,38
17,7,4,9,0,0,38
42,14,4,9,0,0,38
21,10,4,11,1,0,38
37,13,2,3,1,0,38
23,9,4,3,1,0,38
48,9,2,0,0,0,38
45,13,2,9,1,0,38
41,15,2,9,1,0,38
22,9,2,11,1,0,38
44,9,2,11,0,0,38
53,9,2,11,1,99999,38
49,5,0,5,0,0,38
35,12,3,11,0,0,38
27,9,4,0,1,4416,38
38,9,2,2,1,0,38
58,13,2,3,1,0,38
35,11,2,11,1,0,10
29,13,4,9,1,0,38
49,10,2,2,1,0,38
61,9,2,0,1,0,38
54,13,2,3,1,0,38
30,10,2,6,1,0,38
27,10,5,11,1,0,38
32,13,4,9,1,0,38
32,12,0,2,1,0,38
39,12,4,9,1,0,38
43,9,2,0,1,0,38
44,9,2,0,0,0,38
43,13,2,9,1,0,38
53,11,2,12,1,7688,38
56,6,2,5,1,0,38
54,9,4,0,0,0,38
40,11,2,2,1,0,38
41,13,2,3,1,7688,38
41,9,3,2,0,0,38
34,13,2,9,1,0,38
36,13,2,0,1,0,38
43,14,2,3,1,0,38
53,9,2,1,1,5178,38
60,6,2,11,1,0,38
32,13,0,9,0,0,38
49,14,2,3,1,0,38
43,10,4,7,0,0,38
22,10,4,0,1,0,2
46,13,2,10,1,0,38
64,13,0,3,0,0,38
53,9,2,13,1,0,38
25,9,2,11,1,0,38
54,9,2,3,1,5178,38
43,13,2,0,1,0,39
53,16,2,9,1,0,38
56,4,0,6,0,0,38
54,13,0,3,0,0,38
30,15,4,9,0,0,38
22,9,4,11,0,0,38
46,9,4,12,1,0,38
43,9,2,2,1,0,38
34,13,2,2,1,0,38
32,12,2,7,1,0,38
28,7,2,3,1,0,38
21,10,2,5,1,0,38
19,10,4,0,0,0,38
27,13,2,3,1,0,38
52,9,2,11,1,7298,38
24,10,4,13,1,0,38
68,9,2,5,1,0,38
36,13,4,3,0,0,38
38,13,2,10,1,0,29
50,5,2,0,1,0,38
31,13,2,9,1,0,38
63,13,2,10,1,0,29
42,14,2,9,0,0,38
51,10,0,0,0,0,38
36,10,1,3,0,0,38
25,9,4,2,1,0,38
51,12,2,11,1,0,38
56,13,2,3,1,4508,38
32,13,2,3,1,0,38
23,9,4,0,0,0,38
60,9,2,2,1,0,38
51,13,2,11,1,0,38
52,13,4,9,1,0,38
46,15,4,9,0,0,38
47,13,2,6,1,7688,38
51,9,6,13,1,0,38
19,9,4,11,0,0,38
40,15,2,9,1,0,17
26,13,4,9,1,0,38
51,11,2,11,1,0,38
40,16,2,9,1,0,38
41,12,2,3,0,0,38
57,12,3,4,1,0,38
59,13,2,3,1,0,38
42,9,2,2,1,0,38
45,13,2,3,1,7688,38
49,13,4,3,1,0,38
45,10,0,0,0,0,38
57,9,2,2,1,99999,38
46,13,2,3,1,0,38
32,14,2,9,1,0,38
29,10,3,0,0,0,38
59,16,2,9,1,0,38
58,2,6,5,1,0,38
23,9,0,11,1,0,38
65,13,2,3,1,0,38
24,13,4,3,1,2174,38
36,10,4,10,0,0,38
31,11,0,5,0,0,38
34,13,0,9,0,0,38
53,10,2,11,0,0,1
40,14,4,9,1,0,38
44,10,4,7,0,0,38
32,9,4,5,1,0,38
35,9,0,2,1,0,38
32,10,2,4,1,0,38
28,9,4,2,1,0,38
53,16,2,9,1,0,18
46,9,2,4,1,0,25
35,9,0,9,0,0,38
26,13,4,10,1,0,38
20,6,4,5,1,0,38
27,9,4,6,0,0,38
56,13,4,3,1,14084,38
51,13,2,9,1,0,38
37,11,1,11,1,0,38
38,14,4,9,0,0,38
34,14,2,3,1,0,38
33,9,2,2,1,0,38
56,13,2,9,1,0,38
21,10,4,7,1,0,38
64,8,2,2,1,0,3
50,9,2,2,1,0,38
31,13,4,3,0,0,38
46,9,0,3,1,0,38
63,9,2,0,1,2105,39
27,11,2,0,0,0,38
60,7,2,4,1,0,38
43,13,2,9,0,0,38
41,13,6,0,0,0,38
61,14,2,11,1,3103,38
41,15,2,0,1,0,38
47,9,2,3,1,0,38
37,10,0,12,0,0,38
80,4,6,4,1,0,38
38,10,0,10,0,0,38
61,13,2,2,1,0,9
28,13,2,9,0,0,38
46,13,2,3,1,0,38
20,10,4,0,0,0,39
44,9,1,12,1,0,38
38,13,2,9,0,0,38
29,11,2,2,1,0,38
29,9,2,6,1,0,38
30,9,2,10,1,0,38
46,9,2,13,1,0,38
44,10,0,2,1,0,38
68,13,2,3,1,0,38
28,10,5,3,1,0,38
29,10,0,0,1,0,38
56,9,2,13,1,0,38
48,9,2,6,1,4386,38
38,15,2,9,1,0,38
33,11,2,2,1,0,38
33,9,2,2,1,0,38
53,10,2,9,1,15024,38
52,10,2,2,1,0,38
36,10,0,11,0,3325,38
41,9,5,0,0,0,38
59,14,2,3,1,0,38
63,5,2,3,1,5178,38
44,13,4,9,0,0,38
38,13,2,11,1,0,38
20,10,4,6,0,0,38
39,13,2,3,1,0,38
51,13,2,9,1,0,38
26,13,4,11,0,0,38
50,14,0,9,0,0,38
26,10,2,13,1,0,38
50,9,2,2,1,0,38
45,9,2,6,1,0,38
60,9,2,6,1,0,38
43,10,0,2,1,0,38
27,10,2,11,1,0,38
55,13,2,9,1,7298,38
54,10,2,11,1,0,38
43,10,2,11,1,7688,38
48,6,2,13,1,0,38
28,9,2,2,1,0,38
31,16,4,9,1,0,38
34,7,2,6,1,0,38
26,10,4,13,1,0,38
29,10,4,2,1,0,38
28,13,4,0,1,0,38
37,9,2,9,1,0,38
31,10,2,2,1,0,38
56,13,2,11,1,0,38
37,9,2,9,0,0,38
31,10,2,2,1,0,38
61,9,2,3,1,0,38
31,9,4,3,0,0,38
40,9,0,7,0,0,38
29,15,4,9,1,0,38
36,10,0,2,0,0,38
46,13,2,9,1,0,38
29,10,2,9,1,0,38
53,10,2,3,1,0,38
29,9,2,2,1,0,38
47,10,2,3,1,0,38
24,9,4,0,0,0,38
32,10,5,3,0,0,38
25,10,4,0,0,0,38
52,14,2,9,1,0,38
41,7,0,5,0,0,38
60,9,2,2,1,0,38
66,10,0,7,0,7896,38
66,9,6,0,0,0,38
23,10,4,9,1,0,38
38,9,2,2,1,0,38
50,13,4,9,1,0,38
26,10,4,2,1,0,38
36,12,4,9,1,0,38
28,10,4,11,1,0,38
47,10,2,4,1,0,38
44,9,2,4,1,0,23
40,13,2,0,1,0,8
55,13,2,3,1,0,38
29,10,2,2,1,0,38
54,14,2,9,1,0,38
50,10,2,2,1,3103,38
36,11,2,9,0,0,38
43,13,2,10,0,0,29
32,9,2,5,1,0,38
33,9,2,7,1,0,38
35,2,3,7,1,0,12
53,12,2,7,1,7298,38
49,10,2,2,1,0,38
33,9,2,9,1,0,38
45,9,3,0,0,0,38
90,13,2,3,0,0,8
43,13,2,11,1,0,38
34,9,0,0,1,0,38
42,12,5,0,0,0,38
28,9,2,2,1,0,38
24,13,4,9,1,0,38
47,16,2,9,1,0,38
42,4,3,9,1,0,32
61,5,2,6,1,0,38
51,10,0,3,0,0,38
56,9,2,11,1,0,38
45,13,2,11,0,0,38
46,15,2,9,1,15024,38
51,9,2,13,1,0,38
31,10,5,11,1,0,34
40,10,2,12,1,0,38
33,10,4,2,1,0,38
42,13,4,3,1,0,38
35,12,4,10,1,0,38
25,9,2,11,1,0,38
42,13,5,3,1,0,38
53,14,2,9,1,0,38
53,13,2,9,1,0,38
35,12,4,0,0,14344,38
31,13,2,9,0,7688,38
51,10,2,13,1,0,38
54,13,0,3,1,0,38
40,10,4,11,0,0,38
39,9,2,2,0,0,38
25,9,2,2,1,0,38
57,14,4,3,1,0,4
49,9,2,0,0,0,38
57,10,4,2,1,0,38
51,11,0,12,0,0,38
28,6,2,2,1,0,38
30,13,2,3,1,0,38
21,11,2,0,0,0,38
46,10,2,11,1,0,38
27,14,4,0,0,0,23
56,9,2,7,1,0,40
34,12,2,9,1,0,38
24,9,2,2,1,2885,38
37,9,2,2,1,4386,38
67,9,2,11,1,0,1
42,12,2,11,1,0,38
30,9,2,7,0,0,38
40,9,0,2,1,0,38
33,13,2,9,0,0,38
58,6,2,2,1,5178,38
28,13,4,12,0,0,38
40,14,0,9,0,0,38
31,10,0,0,0,0,38
38,10,0,0,0,0,3
18,6,4,6,1,0,38
31,13,2,9,1,0,38
58,5,2,5,1,0,38
44,11,5,2,1,0,38
61,15,2,9,1,0,38
61,9,6,0,0,0,38
65,6,2,3,1,9386,38
46,11,0,12,0,0,38
61,10,2,0,1,9386,38
46,7,2,7,0,0,38
58,9,3,7,0,0,15
57,14,2,11,1,15024,38
38,16,2,9,1,0,38
31,9,4,7,0,0,38
43,11,2,11,1,0,38
44,9,4,2,1,0,38
27,14,4,9,0,0,10
44,4,2,6,1,0,38
34,14,4,3,0,0,38
49,14,2,9,1,0,38
54,13,2,13,1,0,38
31,13,2,6,1,0,25
39,13,2,11,1,0,1
43,6,2,11,1,0,38
25,9,2,6,1,0,38
51,11,2,5,1,0,11
23,9,2,13,1,0,38
38,13,2,10,1,7298,38
48,13,2,3,1,0,38
52,9,6,13,1,0,38
41,13,2,3,1,0,38
27,13,3,0,1,0,38
47,11,2,2,1,7688,38
36,3,2,6,1,7298,25
31,13,2,3,0,0,38
40,13,2,11,1,0,38
35,13,2,7,1,7298,38
53,13,2,3,1,0,38
45,11,2,11,1,0,38
40,10,2,2,1,0,38
36,13,2,9,1,0,38
37,10,2,11,1,0,10
34,13,2,9,1,0,38
41,9,2,12,1,0,38
32,10,0,0,0,0,38
45,13,0,3,0,0,38
45,13,2,3,1,7688,38
49,9,2,2,1,0,38
33,7,4,7,1,0,38
44,5,2,6,1,0,38
30,10,2,3,1,3103,38
22,10,4,0,1,0,38
33,11,2,12,1,0,38
61,5,2,2,1,0,38
60,13,2,3,1,0,38
55,13,2,3,1,0,38
27,10,4,7,0,0,38
70,7,2,13,1,0,38
26,9,2,2,1,0,38
55,14,4,9,0,0,38
57,13,2,9,1,7298,38
41,12,2,12,1,0,38
42,13,4,9,0,0,38
35,13,4,3,1,8614,38
26,13,4,3,0,0,38
29,9,2,0,0,0,38
31,10,2,3,1,15024,38
42,9,4,0,0,0,37
41,13,4,9,1,0,38
45,13,2,4,1,4386,38
46,9,0,0,1,0,38
47,10,2,3,1,0,38
63,8,2,13,1,0,4
45,9,2,0,1,7298,38
36,12,4,3,1,0,38
31,13,2,3,1,0,38
40,13,2,0,1,7298,38
31,9,2,7,1,0,38
37,13,2,3,1,0,38
46,13,2,11,1,0,38
46,13,2,0,1,0,38
33,10,2,11,1,0,38
58,10,2,13,0,0,38
57,9,0,0,0,0,38
52,10,2,0,1,0,38
61,2,6,5,0,0,38
31,13,2,9,1,0,38
57,10,2,11,1,0,38
48,10,5,0,0,0,38
35,9,5,3,0,0,38
35,9,4,6,1,0,38
33,14,2,9,1,0,38
37,10,2,6,1,0,38
33,9,4,2,1,0,38
55,9,2,2,1,0,38
22,10,4,11,0,0,38
63,13,2,10,1,0,38
31,9,4,7,0,0,38
55,12,2,9,1,0,38
57,9,2,2,1,0,38
42,13,4,3,1,4650,38
25,11,4,0,0,3418,38
49,9,2,2,1,7298,38
43,10,2,0,1,0,38
47,9,0,0,0,0,38
63,10,2,11,1,7298,38
44,10,0,4,1,0,38
56,14,4,3,0,0,38
52,11,2,2,1,0,38
61,14,2,7,1,0,8
28,11,2,6,1,0,38
39,9,2,11,1,0,28
51,14,2,9,0,0,38
28,10,0,2,0,0,38
41,7,3,6,1,0,12
56,9,2,7,1,0,2
49,10,0,6,1,3325,38
31,9,2,2,1,0,38
20,9,4,7,1,0,38
52,9,2,2,1,0,38
53,10,2,3,1,0,38
52,9,2,2,1,0,38
33,13,2,9,1,0,38
28,9,2,2,1,0,38
43,13,3,12,1,0,38
54,10,6,9,1,0,38
39,10,0,7,0,4787,38
43,9,2,3,1,0,38
30,15,1,9,0,0,38
31,13,2,9,1,0,38
43,9,5,7,0,0,38
29,13,2,2,1,3411,38
21,9,4,7,0,0,38
27,10,4,11,0,0,38
38,8,2,2,1,0,38
58,11,2,2,1,0,38
31,12,4,9,1,0,38
25,10,4,11,1,0,38
32,2,4,2,1,3674,12
53,10,0,9,0,0,38
26,9,2,2,1,0,38
55,10,2,11,1,0,38
41,11,0,11,1,0,38
47,10,2,1,0,0,19
40,6,2,6,1,0,38
34,9,0,10,1,0,31
41,13,0,9,0,0,38
55,9,5,0,0,0,38
22,5,4,2,1,0,38
42,13,2,3,1,0,38
47,10,2,9,1,0,38
40,8,2,7,1,0,38
18,9,4,5,1,0,38
39,14,3,11,1,0,38
45,9,0,2,0,0,38
25,10,2,11,1,0,38
25,9,4,3,0,0,38
26,9,2,2,1,5178,38
31,9,2,3,1,0,38
38,13,2,3,1,0,38
22,13,4,9,0,8614,38
67,14,2,4,1,6514,38
51,14,2,9,1,15024,38
41,9,2,0,1,0,38
47,13,2,3,1,0,4
31,13,4,3,0,13550,38
61,10,0,0,0,0,38
58,10,2,3,1,0,38
27,13,4,9,0,0,38
24,13,0,0,0,0,38
29,11,1,3,1,0,38
49,10,2,9,1,0,38
36,9,2,6,1,0,38
53,13,2,11,1,0,38
32,10,2,0,1,0,38
54,2,2,7,1,0,25
33,11,5,10,0,0,38
27,9,0,7,0,0,38
41,15,0,10,0,0,38
27,9,2,0,0,5178,38
32,9,0,2,1,0,38
43,14,4,9,1,0,38
30,11,2,5,1,0,25
59,9,2,2,1,0,38
