ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year
66296,7275.0,7275.0,7275.0, 36 months,15.59,254.3,2 years,RENT,14560.0,Source Verified,Fully Paid,n,debt_consolidation,CA,13.6,0.0,685.0,689.0,0.0,3.0,0.0,4840.0,89.6,5.0,f,0.0,0.0,8824.2676908054,8824.27,7275.0,1549.27,0.0,0.0,0.0,3490.27,654.0,650.0,0.0,1.0,Individual,0.0,0.0,4840.0,5400.0,2.0,1613.0,290.0,92.7,0.0,0.0,73.0,42.0,17.0,17.0,0.0,17.0,17.0,0.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,5400.0,4840.0,4000.0,0.0,N,Cash,N,5,2016,4,2010,4,2018,3,2018
35416,5600.0,5600.0,5600.0, 36 months,13.11,188.99,5 years,MORTGAGE,100000.0,Source Verified,Fully Paid,n,other,AR,16.29,1.0,685.0,689.0,3.0,14.0,0.0,11972.0,69.2,36.0,f,0.0,0.0,6803.3320466415,6803.33,5600.0,1203.33,0.0,0.0,0.0,188.68,604.0,600.0,0.0,1.0,Individual,0.0,0.0,324841.0,17300.0,6.0,27070.0,3536.0,71.7,0.0,0.0,145.0,247.0,2.0,1.0,1.0,2.0,0.0,6.0,3.0,4.0,5.0,17.0,10.0,9.0,25.0,4.0,14.0,0.0,0.0,0.0,3.0,80.0,40.0,0.0,0.0,357872.0,93967.0,12500.0,98916.0,N,Cash,N,9,2012,5,1992,9,2015,2,2019
50253,20000.0,20000.0,20000.0, 60 months,24.08,576.29,10+ years,MORTGAGE,108000.0,Verified,Fully Paid,n,debt_consolidation,MO,16.6,0.0,660.0,664.0,0.0,10.0,0.0,14629.0,75.0,11.0,w,0.0,0.0,28404.13,28404.13,20000.0,8404.13,0.0,0.0,0.0,15725.75,744.0,740.0,0.0,1.0,Individual,0.0,0.0,104158.0,19500.0,4.0,10416.0,3002.0,73.4,0.0,0.0,190.0,45.0,14.0,14.0,0.0,21.0,5.0,0.0,5.0,7.0,5.0,5.0,3.0,8.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,74080.0,104158.0,11300.0,54580.0,N,Cash,N,7,2014,9,1998,7,2016,8,2018
46535,12800.0,12800.0,12800.0, 60 months,14.08,298.37,5 years,MORTGAGE,90000.0,Source Verified,Current,n,debt_consolidation,NY,17.32,0.0,715.0,719.0,1.0,15.0,0.0,25665.0,92.3,28.0,w,9666.47,9666.47,5659.02,5659.02,3133.53,2525.49,0.0,0.0,0.0,298.37,699.0,695.0,0.0,1.0,Individual,0.0,0.0,78746.0,27800.0,4.0,5250.0,835.0,96.8,0.0,0.0,174.0,310.0,5.0,5.0,1.0,5.0,4.0,0.0,8.0,9.0,8.0,14.0,5.0,10.0,22.0,9.0,15.0,0.0,0.0,0.0,1.0,100.0,87.5,0.0,0.0,108335.0,42523.0,26300.0,30336.0,N,Cash,N,7,2017,8,1991,2,2019,2,2019
65667,30000.0,30000.0,30000.0, 60 months,25.29,885.65,7 years,MORTGAGE,86700.0,Source Verified,Fully Paid,n,debt_consolidation,FL,31.2,0.0,720.0,724.0,2.0,19.0,1.0,8973.0,25.2,28.0,w,0.0,0.0,40810.241829384,40810.24,30000.0,10810.24,0.0,0.0,0.0,25838.49,734.0,730.0,0.0,1.0,Individual,0.0,677.0,340626.0,35600.0,15.0,17928.0,11946.0,25.8,0.0,0.0,189.0,32.0,8.0,1.0,3.0,13.0,5.0,0.0,5.0,10.0,5.0,5.0,14.0,11.0,11.0,10.0,19.0,0.0,0.0,0.0,6.0,96.4,0.0,0.0,0.0,381035.0,105075.0,16100.0,108449.0,N,Cash,N,8,2016,11,2000,2,2018,3,2018
56112,1300.0,1300.0,1300.0, 36 months,12.62,43.57,< 1 year,RENT,36000.0,Not Verified,Current,n,debt_consolidation,MI,21.67,0.0,660.0,664.0,2.0,6.0,0.0,3934.0,96.0,9.0,w,674.82,674.82,826.01,826.01,625.18,200.83,0.0,0.0,0.0,43.57,669.0,665.0,0.0,1.0,Individual,0.0,0.0,15646.0,4100.0,3.0,2608.0,166.0,96.0,0.0,0.0,47.0,72.0,37.0,3.0,0.0,37.0,2.0,0.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,18808.0,15646.0,4100.0,14708.0,N,Cash,N,7,2017,7,2011,2,2019,2,2019
69884,18000.0,18000.0,18000.0, 36 months,14.16,616.6,< 1 year,RENT,56000.0,Source Verified,Fully Paid,n,debt_consolidation,WI,14.37,0.0,675.0,679.0,0.0,21.0,0.0,20224.0,64.2,60.0,w,0.0,0.0,20887.86,20887.86,18000.0,2887.86,0.0,0.0,0.0,11638.86,764.0,760.0,0.0,1.0,Individual,0.0,0.0,396535.0,31500.0,14.0,22030.0,2976.0,87.2,0.0,0.0,129.0,143.0,16.0,3.0,0.0,16.0,11.0,0.0,6.0,6.0,8.0,17.0,35.0,12.0,24.0,6.0,21.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,402247.0,396535.0,23200.0,370641.0,N,Cash,N,2,2014,3,2002,6,2015,8,2015
69132,14400.0,14400.0,14400.0, 36 months,6.68,442.53,3 years,MORTGAGE,89500.0,Verified,Fully Paid,n,debt_consolidation,FL,31.21,0.0,775.0,779.0,0.0,24.0,0.0,20496.0,19.8,42.0,w,0.0,0.0,15143.78,15143.78,14400.0,743.78,0.0,0.0,0.0,11166.35,749.0,745.0,0.0,1.0,Individual,0.0,0.0,141607.0,103300.0,6.0,5900.0,38990.0,20.8,0.0,0.0,143.0,262.0,3.0,1.0,5.0,3.0,21.0,0.0,9.0,15.0,11.0,12.0,13.0,19.0,24.0,15.0,24.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,248917.0,53210.0,49200.0,54991.0,N,Cash,N,1,2015,3,1993,11,2015,2,2019
27954,16000.0,16000.0,16000.0, 36 months,9.99,516.2,9 years,MORTGAGE,81432.0,Verified,Fully Paid,n,credit_card,TX,27.85,0.0,740.0,744.0,1.0,19.0,0.0,13026.0,23.9,29.0,f,0.0,0.0,17768.1300000134,17768.13,16000.0,1768.13,0.0,0.0,0.0,10042.89,709.0,705.0,0.0,1.0,Individual,0.0,0.0,108823.0,54600.0,9.0,5728.0,35874.0,26.6,0.0,0.0,109.0,128.0,3.0,3.0,2.0,3.0,3.0,0.0,6.0,6.0,12.0,15.0,9.0,14.0,18.0,6.0,19.0,0.0,0.0,0.0,5.0,100.0,8.3,0.0,0.0,189957.0,67116.0,48900.0,67357.0,N,Cash,N,3,2015,1,1994,8,2016,2,2019
45096,35000.0,35000.0,35000.0, 60 months,16.02,851.51,1 year,RENT,185000.0,Source Verified,Current,n,credit_card,CA,9.1,0.0,730.0,734.0,0.0,13.0,0.0,18397.0,44.2,17.0,w,26257.85,26257.85,17172.17,17172.17,8742.15,8430.02,0.0,0.0,0.0,851.51,749.0,745.0,0.0,1.0,Individual,0.0,0.0,63939.0,41600.0,5.0,6394.0,15403.0,54.4,0.0,0.0,145.0,176.0,3.0,3.0,3.0,3.0,18.0,0.0,4.0,4.0,8.0,8.0,3.0,11.0,11.0,4.0,13.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,112900.0,63939.0,33800.0,71300.0,N,Cash,N,6,2017,10,2002,2,2019,2,2019
83141,20000.0,20000.0,20000.0, 36 months,8.9,635.07,10+ years,MORTGAGE,91000.0,Verified,Fully Paid,n,debt_consolidation,NV,6.28,0.0,730.0,734.0,2.0,10.0,0.0,28108.0,55.7,21.0,f,0.0,0.0,22625.830000002003,22625.83,20000.0,2625.83,0.0,0.0,0.0,6755.69,734.0,730.0,0.0,1.0,Individual,0.0,0.0,224298.0,50429.0,6.0,24922.0,12701.0,68.2,0.0,0.0,136.0,181.0,10.0,3.0,5.0,15.0,3.0,0.0,2.0,3.0,3.0,5.0,1.0,8.0,15.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,255629.0,28108.0,39929.0,0.0,N,Cash,N,5,2013,6,1998,7,2015,4,2018
7413,25000.0,25000.0,25000.0, 60 months,13.33,573.06,10+ years,RENT,92000.0,Source Verified,Fully Paid,n,debt_consolidation,WA,13.59,1.0,680.0,684.0,0.0,9.0,0.0,26575.0,68.0,29.0,f,0.0,0.0,32995.3785998816,32995.38,25000.0,7995.38,0.0,0.0,0.0,11810.67,714.0,710.0,0.0,1.0,Individual,0.0,0.0,47700.0,39100.0,1.0,5300.0,6006.0,81.1,0.0,0.0,112.0,303.0,25.0,14.0,6.0,25.0,14.0,2.0,5.0,6.0,6.0,13.0,4.0,8.0,19.0,6.0,9.0,0.0,0.0,1.0,0.0,92.9,66.7,0.0,0.0,63965.0,47700.0,31800.0,24865.0,N,Cash,N,7,2015,4,1990,9,2018,2,2019
52692,12000.0,12000.0,12000.0, 60 months,9.49,251.97,10+ years,MORTGAGE,46600.0,Not Verified,Fully Paid,n,debt_consolidation,SC,17.8,0.0,780.0,784.0,0.0,11.0,0.0,19158.0,24.1,26.0,w,0.0,0.0,13716.6160802364,13716.62,12000.0,1716.62,0.0,0.0,0.0,8683.55,794.0,790.0,0.0,1.0,Individual,0.0,0.0,165179.0,79500.0,3.0,15016.0,59342.0,24.4,0.0,0.0,172.0,249.0,7.0,7.0,6.0,7.0,16.0,0.0,4.0,4.0,8.0,10.0,7.0,9.0,13.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,252544.0,30181.0,78500.0,12000.0,N,Cash,N,7,2016,9,1995,4,2018,2,2019
27712,20000.0,20000.0,20000.0, 60 months,16.14,487.86,3 years,MORTGAGE,180000.0,Source Verified,Current,n,debt_consolidation,TX,20.32,0.0,670.0,674.0,1.0,27.0,0.0,19548.0,55.9,44.0,w,18404.76,18404.76,3397.09,3397.09,1595.24,1801.85,0.0,0.0,0.0,487.86,709.0,705.0,0.0,1.0,Individual,0.0,291.0,340210.0,35000.0,5.0,12600.0,8731.0,67.1,0.0,0.0,190.0,110.0,16.0,5.0,2.0,16.0,4.0,0.0,7.0,8.0,8.0,8.0,30.0,10.0,12.0,8.0,27.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,376084.0,156084.0,26500.0,154684.0,N,Cash,N,6,2018,8,2002,2,2019,2,2019
47173,7200.0,7200.0,7200.0, 36 months,21.45,272.93,10+ years,OWN,71500.0,Not Verified,Fully Paid,n,debt_consolidation,TX,13.93,1.0,660.0,664.0,0.0,6.0,0.0,9822.0,66.8,18.0,w,0.0,0.0,8192.4466570081,8192.45,7200.0,992.45,0.0,0.0,0.0,6290.52,664.0,660.0,0.0,1.0,Individual,0.0,0.0,16856.0,14700.0,2.0,2809.0,4878.0,66.8,0.0,0.0,173.0,166.0,20.0,14.0,1.0,20.0,14.0,1.0,4.0,4.0,4.0,9.0,6.0,4.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,66.7,75.0,0.0,0.0,34441.0,16856.0,14700.0,19741.0,N,Cash,N,1,2018,8,2003,9,2018,9,2018
47393,10000.0,10000.0,10000.0, 36 months,22.9,386.58,3 years,MORTGAGE,80000.0,Verified,Current,n,debt_consolidation,IN,40.06,0.0,690.0,694.0,0.0,12.0,0.0,33133.0,87.4,21.0,f,7865.58,7865.58,3821.28,3821.28,2134.42,1686.86,0.0,0.0,0.0,386.58,689.0,685.0,0.0,1.0,Joint App,0.0,0.0,65760.0,37900.0,2.0,5480.0,0.0,100.6,0.0,0.0,45.0,210.0,29.0,7.0,0.0,31.0,7.0,0.0,5.0,8.0,5.0,8.0,4.0,8.0,15.0,8.0,12.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,94809.0,65760.0,27200.0,45035.0,N,Cash,N,4,2018,10,2000,2,2019,2,2019
87379,12000.0,12000.0,12000.0, 36 months,10.91,392.36,< 1 year,RENT,70000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,13.99,0.0,660.0,664.0,0.0,7.0,0.0,9770.0,38.2,14.0,w,0.0,0.0,12975.0945395344,12975.09,12000.0,975.09,0.0,0.0,0.0,9443.84,694.0,690.0,0.0,1.0,Individual,0.0,484.0,29046.0,25600.0,5.0,4149.0,249.0,68.9,0.0,0.0,84.0,85.0,1.0,1.0,0.0,72.0,15.0,0.0,2.0,3.0,2.0,3.0,6.0,5.0,7.0,3.0,7.0,0.0,0.0,0.0,3.0,71.4,50.0,0.0,0.0,52294.0,29046.0,800.0,24199.0,N,Cash,N,1,2018,0,2011,11,2018,2,2019
54234,14000.0,14000.0,14000.0, 60 months,15.61,337.56,8 years,RENT,40000.0,Source Verified,Charged Off,n,debt_consolidation,PA,14.73,1.0,720.0,724.0,1.0,15.0,0.0,7013.0,36.5,40.0,w,0.0,0.0,2984.9,2984.9,797.7,877.96,0.0,1309.24,235.6632000041,337.56,599.0,595.0,0.0,1.0,Individual,0.0,0.0,94069.0,19200.0,8.0,7236.0,6787.0,50.8,0.0,0.0,132.0,147.0,3.0,3.0,0.0,5.0,5.0,1.0,1.0,1.0,3.0,9.0,16.0,10.0,24.0,1.0,15.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,117493.0,94069.0,13800.0,98293.0,N,Cash,N,9,2015,6,2003,3,2016,9,2016
95572,9000.0,9000.0,9000.0, 36 months,9.16,286.87,9 years,RENT,60000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,21.12,0.0,675.0,679.0,0.0,10.0,1.0,7397.0,53.2,22.0,w,0.0,0.0,10302.3203873682,10302.32,9000.0,1302.32,0.0,0.0,0.0,571.64,684.0,680.0,0.0,1.0,Individual,0.0,0.0,49144.0,13900.0,3.0,4914.0,3612.0,61.2,0.0,0.0,128.0,152.0,24.0,4.0,0.0,24.0,4.0,0.0,2.0,5.0,2.0,2.0,5.0,8.0,17.0,5.0,10.0,0.0,0.0,0.0,1.0,94.7,50.0,1.0,0.0,57373.0,49144.0,9300.0,43473.0,N,Cash,N,2,2016,6,2003,1,2019,2,2019
1066,35000.0,35000.0,35000.0, 36 months,12.88,1177.27,1 year,RENT,75000.0,Source Verified,Charged Off,n,credit_card,NY,34.77,0.0,740.0,744.0,1.0,16.0,0.0,26847.0,53.6,28.0,f,0.0,0.0,20730.93,20730.93,12234.87,5544.85,58.86,2892.35,520.622999987,1250.0,554.0,550.0,0.0,1.0,Individual,0.0,0.0,68724.0,50100.0,2.0,6248.0,5356.0,82.7,0.0,0.0,138.0,171.0,23.0,15.0,0.0,23.0,5.0,0.0,3.0,4.0,3.0,9.0,8.0,9.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,131541.0,68724.0,31000.0,77125.0,N,Cash,N,0,2016,10,1983,7,2017,10,2017
16820,15000.0,15000.0,15000.0, 60 months,13.49,345.08,10+ years,MORTGAGE,75000.0,Not Verified,Current,n,debt_consolidation,FL,16.11,0.0,675.0,679.0,0.0,7.0,2.0,15568.0,73.4,15.0,w,10397.85,10397.85,7936.85,7936.85,4602.15,3334.7,0.0,0.0,0.0,345.08,689.0,685.0,0.0,1.0,Individual,0.0,95.0,305210.0,21200.0,5.0,43601.0,0.0,102.0,0.0,0.0,160.0,240.0,10.0,8.0,2.0,10.0,10.0,0.0,3.0,4.0,3.0,3.0,6.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,2.0,93.3,100.0,2.0,0.0,326999.0,26897.0,15000.0,24591.0,N,Cash,N,3,2017,3,1997,2,2019,2,2019
55800,14775.0,14775.0,14775.0, 36 months,12.05,491.1,6 years,MORTGAGE,44900.0,Source Verified,Fully Paid,n,debt_consolidation,WI,25.63,0.0,700.0,704.0,0.0,9.0,0.0,10763.0,88.2,15.0,w,0.0,0.0,17661.5867172172,17661.59,14775.0,2862.03,24.56,0.0,0.0,212.33,714.0,710.0,0.0,1.0,Individual,0.0,0.0,209278.0,12200.0,3.0,29897.0,437.0,96.1,0.0,0.0,133.0,134.0,24.0,8.0,1.0,24.0,10.0,0.0,2.0,2.0,4.0,4.0,7.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,225690.0,37604.0,11200.0,40590.0,N,Cash,N,10,2015,8,2004,8,2018,2,2019
19767,15000.0,15000.0,15000.0, 36 months,5.32,451.73,10+ years,OWN,178000.0,Not Verified,Current,n,credit_card,NJ,15.11,0.0,750.0,754.0,0.0,12.0,0.0,24763.0,43.2,20.0,w,8627.08,8627.08,7218.81,7218.81,6372.92,845.89,0.0,0.0,0.0,451.73,729.0,725.0,0.0,1.0,Individual,0.0,0.0,472694.0,57300.0,1.0,39391.0,32537.0,43.2,0.0,0.0,110.0,463.0,40.0,8.0,5.0,40.0,9.0,0.0,6.0,6.0,7.0,7.0,5.0,7.0,9.0,6.0,12.0,0.0,0.0,0.0,1.0,100.0,42.9,0.0,0.0,559663.0,86751.0,57300.0,39656.0,N,Cash,N,10,2017,1,1979,2,2019,2,2019
54654,8000.0,8000.0,8000.0, 36 months,10.49,259.99,< 1 year,RENT,52000.0,Source Verified,Current,n,debt_consolidation,CA,16.83,0.0,690.0,694.0,0.0,7.0,0.0,298.0,1.9,16.0,w,766.19,766.19,8575.01,8575.01,7233.81,1341.2,0.0,0.0,0.0,259.99,814.0,810.0,0.0,1.0,Individual,0.0,0.0,25201.0,15900.0,4.0,3600.0,9702.0,3.0,0.0,0.0,129.0,131.0,6.0,6.0,0.0,6.0,9.0,1.0,1.0,1.0,2.0,8.0,5.0,4.0,10.0,1.0,7.0,0.0,0.0,0.0,2.0,75.0,0.0,0.0,0.0,45472.0,25201.0,10000.0,20633.0,N,Cash,N,5,2016,6,2005,2,2019,2,2019
91959,12000.0,12000.0,12000.0, 60 months,30.79,394.09,6 years,MORTGAGE,60000.0,Source Verified,Charged Off,n,debt_consolidation,WI,17.68,0.0,685.0,689.0,0.0,16.0,0.0,23418.0,68.7,18.0,f,0.0,0.0,8693.64,8693.64,2215.53,6180.21,19.7,278.2,50.076,278.2,504.0,500.0,0.0,1.0,Individual,0.0,0.0,142272.0,34100.0,15.0,9485.0,3036.0,72.9,0.0,0.0,141.0,287.0,4.0,4.0,1.0,7.0,7.0,0.0,4.0,12.0,4.0,4.0,2.0,14.0,14.0,12.0,16.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,156985.0,28347.0,11200.0,7094.0,N,Cash,Y,10,2016,11,1992,0,2019,2,2019
46004,6000.0,6000.0,6000.0, 36 months,6.72,184.5,10+ years,RENT,58000.0,Not Verified,Fully Paid,n,debt_consolidation,UT,3.12,0.0,710.0,714.0,1.0,7.0,0.0,7191.0,31.7,8.0,w,0.0,0.0,6230.6305613835,6230.63,6000.0,230.63,0.0,0.0,0.0,4256.98,694.0,690.0,0.0,1.0,Individual,0.0,0.0,7191.0,22700.0,2.0,1027.0,12059.0,34.8,0.0,0.0,51.0,36.0,11.0,11.0,0.0,11.0,3.0,0.0,5.0,6.0,6.0,6.0,1.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,22700.0,7191.0,18500.0,0.0,N,DirectPay,N,0,2018,9,2013,8,2018,8,2018
18632,20000.0,20000.0,20000.0, 36 months,13.67,680.36,1 year,RENT,55000.0,Source Verified,Current,n,medical,FL,14.56,0.0,725.0,729.0,2.0,5.0,0.0,10130.0,74.5,16.0,w,672.32,672.32,23690.27,23690.27,19327.68,4362.59,0.0,0.0,0.0,680.36,704.0,700.0,0.0,1.0,Individual,0.0,0.0,14580.0,13600.0,1.0,2916.0,122.0,98.7,0.0,0.0,132.0,135.0,3.0,3.0,0.0,105.0,3.0,0.0,1.0,2.0,1.0,2.0,8.0,3.0,8.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,31657.0,14580.0,9300.0,18057.0,N,Cash,N,3,2016,0,2005,2,2019,2,2019
92173,20000.0,20000.0,20000.0, 36 months,11.47,659.24,10+ years,MORTGAGE,85000.0,Source Verified,Fully Paid,n,home_improvement,FL,16.52,0.0,695.0,699.0,0.0,10.0,0.0,28275.0,46.7,19.0,w,0.0,0.0,23711.2461211594,23711.25,20000.0,3711.25,0.0,0.0,0.0,659.02,704.0,700.0,0.0,1.0,Individual,0.0,0.0,133522.0,60600.0,3.0,13352.0,26714.0,46.6,0.0,0.0,101.0,149.0,12.0,12.0,2.0,34.0,19.0,0.0,3.0,4.0,5.0,5.0,6.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,178792.0,37151.0,50000.0,15342.0,N,Cash,N,1,2016,8,2003,1,2019,1,2019
38806,5500.0,5500.0,5500.0, 36 months,14.99,190.64,3 years,MORTGAGE,32000.0,Not Verified,Fully Paid,n,credit_card,CT,24.08,0.0,660.0,664.0,0.0,10.0,0.0,9979.0,65.7,12.0,w,0.0,0.0,6858.116008907,6858.12,5500.0,1358.12,0.0,0.0,0.0,190.3,659.0,655.0,0.0,1.0,Individual,0.0,0.0,23105.0,15200.0,6.0,2311.0,687.0,88.9,0.0,0.0,15.0,39.0,4.0,4.0,0.0,4.0,7.0,0.0,4.0,9.0,4.0,6.0,1.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,31818.0,23105.0,6200.0,16618.0,N,Cash,N,10,2014,7,2011,10,2017,2,2019
3026,20000.0,20000.0,20000.0, 60 months,9.43,419.36,10+ years,MORTGAGE,83000.0,Source Verified,Current,n,medical,AZ,22.43,0.0,770.0,774.0,1.0,9.0,0.0,14359.0,19.1,24.0,w,17283.38,17283.38,4183.12,4183.12,2716.62,1466.5,0.0,0.0,0.0,419.36,734.0,730.0,0.0,1.0,Individual,0.0,0.0,245158.0,75100.0,3.0,27240.0,58607.0,15.2,0.0,0.0,81.0,213.0,13.0,13.0,6.0,13.0,1.0,0.0,3.0,4.0,4.0,6.0,8.0,5.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,360136.0,41002.0,69100.0,74414.0,N,Cash,N,4,2018,6,2000,2,2019,2,2019
89926,12000.0,12000.0,12000.0, 60 months,11.39,263.25,9 years,OWN,60000.0,Not Verified,Current,n,vacation,NJ,15.86,1.0,725.0,729.0,0.0,14.0,0.0,9438.0,20.7,22.0,w,7040.96,7040.96,7626.66,7626.66,4959.04,2667.62,0.0,0.0,0.0,263.25,739.0,735.0,0.0,1.0,Individual,0.0,0.0,158086.0,45500.0,4.0,11292.0,32640.0,21.0,0.0,0.0,96.0,123.0,12.0,3.0,3.0,12.0,0.0,0.0,3.0,4.0,8.0,8.0,4.0,11.0,14.0,4.0,14.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,199248.0,23137.0,41300.0,17998.0,N,Cash,N,9,2016,6,2006,2,2019,2,2019
40109,16000.0,16000.0,16000.0, 60 months,22.39,445.46,3 years,MORTGAGE,120000.0,Source Verified,Fully Paid,n,debt_consolidation,NJ,16.79,0.0,705.0,709.0,0.0,18.0,0.0,16110.0,96.5,20.0,w,0.0,0.0,20313.342371992,20313.34,16000.0,4313.34,0.0,0.0,0.0,14096.8,689.0,685.0,0.0,1.0,Individual,0.0,0.0,509433.0,16700.0,7.0,29967.0,171.0,98.9,0.0,0.0,48.0,98.0,20.0,12.0,1.0,20.0,7.0,0.0,7.0,8.0,8.0,8.0,7.0,10.0,12.0,8.0,18.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,566501.0,105976.0,15100.0,132801.0,N,Cash,N,8,2016,6,2008,11,2017,2,2019
14664,4000.0,4000.0,4000.0, 36 months,17.57,143.75,3 years,RENT,41000.0,Verified,Fully Paid,n,small_business,VA,22.63,0.0,660.0,664.0,1.0,7.0,1.0,8115.0,62.4,25.0,w,0.0,0.0,4566.19,4566.19,4000.0,566.19,0.0,0.0,0.0,3136.5,619.0,615.0,0.0,1.0,Individual,0.0,0.0,72279.0,13000.0,5.0,10326.0,4085.0,66.5,0.0,0.0,166.0,164.0,17.0,5.0,0.0,30.0,1.0,0.0,1.0,1.0,2.0,5.0,17.0,3.0,8.0,1.0,7.0,0.0,0.0,0.0,3.0,96.0,0.0,1.0,0.0,79841.0,72279.0,12200.0,66841.0,N,Cash,N,7,2015,9,2001,6,2016,9,2018
43105,20000.0,20000.0,20000.0, 36 months,7.9,625.81,2 years,MORTGAGE,56000.0,Not Verified,Fully Paid,n,debt_consolidation,MO,23.93,0.0,730.0,734.0,0.0,11.0,0.0,23208.0,49.2,32.0,w,0.0,0.0,20961.04,20961.04,20000.0,961.04,0.0,0.0,0.0,16580.37,814.0,810.0,0.0,1.0,Individual,0.0,0.0,112289.0,47200.0,1.0,10208.0,13231.0,63.3,0.0,0.0,165.0,433.0,45.0,19.0,6.0,45.0,19.0,0.0,5.0,7.0,5.0,11.0,6.0,7.0,19.0,7.0,11.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,157634.0,44955.0,36100.0,27701.0,N,Cash,N,2,2013,7,1977,10,2013,6,2016
70847,10000.0,10000.0,10000.0, 36 months,7.34,310.33,10+ years,MORTGAGE,139970.0,Not Verified,Fully Paid,n,credit_card,TX,8.42,1.0,690.0,694.0,1.0,8.0,0.0,7876.0,39.2,15.0,w,0.0,0.0,10501.7562345836,10501.76,10000.0,501.76,0.0,0.0,0.0,8023.2,659.0,655.0,0.0,1.0,Individual,0.0,0.0,446792.0,20100.0,6.0,55849.0,11749.0,36.8,0.0,0.0,124.0,135.0,7.0,5.0,2.0,7.0,6.0,0.0,4.0,5.0,4.0,5.0,7.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,6.0,93.3,0.0,0.0,0.0,472920.0,31676.0,18600.0,35540.0,N,Cash,N,3,2018,0,2007,0,2019,2,2019
